transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T3675,U2952,4372.17,Transfer,NetBanking,iOS,Hyderabad,758,17,0,4887.57,0,0.056,1,0
T3676,U3158,20866.92,Transfer,NetBanking,Web,Chennai,1854,17,0,28224.5,0,0.198,4,0
T3677,U3240,50000.0,Withdrawal,Card,Android,Chennai,1813,2,2,16958.08,1,0.754,1,1
T3678,U2336,24073.49,Payment,Card,Android,Bangalore,1475,13,0,21720.24,0,0.393,2,0
T3679,U2662,10849.89,Payment,NetBanking,Android,Hyderabad,374,10,0,11820.33,0,0.514,4,0
T3680,U5071,9562.08,Transfer,NetBanking,Android,Mumbai,691,12,3,12750.94,1,0.242,6,0
T3681,U9228,4441.12,Payment,UPI,Android,Mumbai,468,20,0,4245.78,0,0.211,1,0
T3682,U4020,28199.45,Payment,Wallet,Android,Hyderabad,231,17,3,25606.17,0,0.129,3,0
T3683,U6761,25845.49,Payment,Wallet,Android,Bangalore,1823,18,1,26216.74,1,0.263,3,0
T3684,U7687,6240.56,Transfer,Card,Web,Delhi,17,2,3,3095.38,0,0.919,6,1
T3685,U8788,35188.97,Withdrawal,UPI,Web,Hyderabad,28,7,2,16184.68,0,0.907,8,1
T3686,U5997,25601.85,Transfer,UPI,Android,Bangalore,1781,20,0,21434.4,0,0.106,2,0
T3687,U4922,8179.65,Payment,NetBanking,Web,Delhi,481,16,0,11487.71,1,0.373,1,0
T3688,U9848,24175.9,Payment,NetBanking,iOS,Hyderabad,431,10,0,23904.56,0,0.084,3,0
T3689,U3770,20455.23,Payment,NetBanking,iOS,Mumbai,1085,10,0,21099.07,0,0.448,2,0
T3690,U9744,4774.76,Payment,Card,Web,Chennai,282,13,3,5820.84,1,0.24,3,0
T3691,U3501,11502.76,Payment,NetBanking,iOS,Chennai,1294,14,0,8811.01,0,0.428,4,0
T3692,U4378,8204.89,Payment,Card,iOS,Chennai,491,8,0,12968.3,0,0.184,2,0
T3693,U1189,12690.07,Payment,UPI,Android,Bangalore,1829,8,1,10007.65,0,0.485,1,0
T3694,U6632,37430.93,Payment,UPI,Android,Bangalore,944,10,0,28650.86,0,0.11,1,0
T3695,U1949,16498.26,Payment,Card,Android,Hyderabad,187,19,4,18230.27,1,0.81,5,1
T3696,U3749,28988.08,Withdrawal,UPI,Web,Chennai,217,15,0,17494.42,0,0.255,4,0
T3697,U8131,1805.25,Payment,NetBanking,iOS,Delhi,1576,15,0,2143.68,0,0.174,4,0
T3698,U7302,3286.94,Payment,Wallet,Web,Mumbai,1260,8,0,3510.41,0,0.296,3,0
T3699,U5649,947.1,Payment,Card,iOS,Chennai,1790,14,0,715.16,0,0.449,3,0
T3700,U5283,6539.91,Payment,Card,iOS,Bangalore,1019,11,0,6664.64,0,0.125,1,0
T3701,U9345,21250.93,Transfer,Card,Android,Bangalore,1440,8,0,23134.89,0,0.174,4,0
T3702,U4733,1093.02,Transfer,UPI,Android,Mumbai,1297,20,1,1606.41,0,0.065,5,0
T3703,U8306,21897.62,Transfer,Card,Web,Delhi,1858,21,0,23145.48,0,0.233,3,0
T3704,U3501,23704.64,Payment,UPI,Android,Chennai,1946,14,0,20500.6,0,0.391,3,0
T3705,U5899,6121.44,Payment,NetBanking,iOS,Mumbai,1869,13,0,4941.42,0,0.254,5,0
T3706,U1073,25769.52,Payment,Card,Android,Chennai,666,14,1,18768.04,0,0.128,4,0
T3707,U5065,14749.05,Payment,UPI,Web,Mumbai,230,17,0,9755.99,0,0.27,3,0
T3708,U6654,18359.47,Withdrawal,Card,Web,Hyderabad,246,18,1,15335.9,0,0.178,2,0
T3709,U8793,17626.4,Transfer,Card,iOS,Chennai,611,11,0,22782.99,0,0.23,4,0
T3710,U7623,10206.74,Transfer,NetBanking,Web,Chennai,1554,20,0,10079.36,0,0.165,7,0
T3711,U7442,918.83,Transfer,NetBanking,Android,Bangalore,1395,21,2,1302.87,0,0.272,2,0
T3712,U1762,10865.79,Payment,Card,Android,Delhi,1779,17,0,10255.24,1,0.026,1,0
T3713,U9872,26768.65,Withdrawal,Card,Android,Mumbai,1272,12,1,29579.65,0,0.176,2,0
T3714,U9778,2287.84,Withdrawal,Card,iOS,Mumbai,494,12,0,1875.96,0,0.063,5,0
T3715,U2557,15996.11,Payment,UPI,iOS,Bangalore,1985,19,1,23578.81,0,0.153,3,0
T3716,U3136,46915.42,Transfer,Card,Android,Mumbai,48,16,1,9560.59,1,0.904,7,1
T3717,U4369,25667.41,Withdrawal,UPI,Android,Bangalore,1924,11,0,24689.54,0,0.29,8,0
T3718,U8282,6225.02,Payment,UPI,Android,Chennai,647,16,3,8141.57,0,0.252,6,0
T3719,U8633,14980.97,Payment,Card,Android,Mumbai,402,15,0,18268.79,0,0.097,3,0
T3720,U3683,6358.21,Payment,Card,Web,Hyderabad,664,7,0,6553.07,0,0.314,3,0
T3721,U6271,11552.59,Transfer,UPI,iOS,Hyderabad,1262,14,0,10530.97,0,0.39,2,0
T3722,U7539,19064.97,Payment,NetBanking,Android,Mumbai,1787,18,3,21499.49,0,0.185,2,0
T3723,U5115,5545.49,Transfer,UPI,Android,Chennai,1039,7,0,4444.64,1,0.072,4,0
T3724,U3151,30593.36,Withdrawal,UPI,Android,Delhi,961,13,3,28537.47,0,0.113,1,0
T3725,U3217,16698.6,Withdrawal,Wallet,iOS,Hyderabad,1077,21,1,14496.46,0,0.094,3,0
T3726,U7645,861.74,Transfer,Wallet,Android,Delhi,859,11,1,1253.16,0,0.221,4,0
T3727,U1398,12161.34,Transfer,Wallet,Android,Delhi,749,14,0,16010.74,0,0.294,4,0
T3728,U6297,874.59,Transfer,NetBanking,Android,Hyderabad,870,13,0,858.21,0,0.178,5,0
T3729,U1406,9476.82,Payment,Wallet,iOS,Chennai,1158,13,1,11376.01,0,0.047,2,0
T3730,U7271,15590.83,Withdrawal,Wallet,iOS,Bangalore,618,8,0,17799.56,0,0.085,3,0
T3731,U5128,22375.55,Withdrawal,UPI,Web,Hyderabad,1838,18,1,25877.56,0,0.155,2,0
T3732,U7712,12314.92,Transfer,Wallet,Web,Delhi,1182,13,1,13148.7,0,0.071,1,0
T3733,U2063,25097.07,Payment,Card,Android,Delhi,1599,20,1,27914.17,0,0.218,8,0
T3734,U3625,19512.89,Transfer,NetBanking,iOS,Chennai,1177,9,1,17944.24,0,0.194,5,0
T3735,U8857,16144.51,Payment,Card,iOS,Mumbai,959,20,2,20959.71,0,0.211,6,0
T3736,U5068,13904.96,Transfer,Wallet,Web,Mumbai,1980,14,1,14352.29,0,0.139,2,0
T3737,U2099,26865.56,Withdrawal,Wallet,Android,Chennai,609,10,0,22375.07,0,0.206,2,0
T3738,U4017,22466.72,Payment,Card,iOS,Delhi,288,11,2,22865.83,0,0.121,2,0
T3739,U3360,38206.04,Payment,NetBanking,Web,Chennai,1508,14,0,27791.7,0,0.394,2,0
T3740,U2102,33172.45,Withdrawal,Card,Web,Delhi,241,10,1,29116.97,0,0.158,4,0
T3741,U8727,27142.94,Payment,NetBanking,iOS,Bangalore,961,9,0,26569.44,1,0.158,1,0
T3742,U8787,6923.92,Transfer,Card,Android,Hyderabad,1959,14,0,5958.53,0,0.254,5,0
T3743,U2896,48206.1,Payment,UPI,Web,Chennai,58,22,3,18624.66,1,0.887,7,1
T3744,U1667,2048.01,Transfer,Card,Web,Mumbai,1939,21,0,2684.48,1,0.072,4,0
T3745,U1705,11833.08,Payment,UPI,iOS,Delhi,571,16,2,15590.8,0,0.476,3,0
T3746,U8788,5251.43,Payment,UPI,iOS,Bangalore,229,19,1,5805.62,0,0.092,2,0
T3747,U3061,27744.41,Transfer,UPI,iOS,Delhi,908,19,1,24558.45,0,0.238,4,0
T3748,U4186,22412.83,Withdrawal,Card,Android,Hyderabad,1755,20,4,16210.85,1,0.107,5,0
T3749,U3103,41375.86,Withdrawal,Wallet,Android,Chennai,294,13,4,4913.59,0,0.772,5,1
T3750,U1010,25785.96,Payment,Card,iOS,Hyderabad,890,17,0,27692.31,0,0.28,2,0
T3751,U9005,13674.97,Withdrawal,UPI,Android,Chennai,352,13,0,8431.9,0,0.155,1,0
T3752,U1633,5074.58,Transfer,Card,iOS,Bangalore,1122,8,0,8302.26,0,0.155,3,0
T3753,U9039,14441.47,Transfer,NetBanking,Android,Delhi,1686,11,2,14038.99,0,0.121,3,0
T3754,U4015,24043.34,Transfer,UPI,Android,Delhi,1138,10,1,22989.28,0,0.343,3,0
T3755,U4710,34420.45,Payment,NetBanking,Android,Bangalore,228,14,1,29474.94,0,0.066,1,0
T3756,U8088,17952.14,Transfer,Card,iOS,Mumbai,903,11,0,21488.96,0,0.183,3,0
T3757,U2740,1494.63,Payment,NetBanking,Android,Bangalore,1764,18,1,872.3,0,0.035,1,0
T3758,U5646,7296.53,Transfer,UPI,Android,Chennai,1338,16,1,5827.92,0,0.228,2,0
T3759,U7970,20551.07,Payment,Wallet,Android,Bangalore,1308,19,0,15904.86,0,0.305,2,0
T3760,U2041,9885.18,Payment,Card,Web,Bangalore,1824,13,0,12036.66,0,0.116,2,0
T3761,U1179,21805.16,Withdrawal,Card,Android,Chennai,771,15,0,16805.35,0,0.295,4,0
T3762,U4547,10722.56,Transfer,UPI,iOS,Mumbai,1265,17,0,11689.17,0,0.3,3,0
T3763,U4075,7796.43,Transfer,NetBanking,Web,Hyderabad,1542,11,0,6928.62,0,0.417,1,0
T3764,U8756,16034.73,Transfer,Card,Android,Delhi,1926,7,0,9531.15,0,0.374,3,0
T3765,U4585,8537.02,Payment,Card,Android,Mumbai,898,19,0,9474.67,0,0.125,3,0
T3766,U7895,18031.1,Payment,Wallet,Android,Bangalore,1159,17,2,21961.63,0,0.201,3,0
T3767,U2926,12134.18,Payment,UPI,iOS,Hyderabad,1506,21,0,13845.68,0,0.325,8,0
T3768,U3242,33518.25,Withdrawal,UPI,Android,Bangalore,1970,10,2,28555.24,0,0.053,4,0
T3769,U4002,23208.31,Transfer,UPI,iOS,Chennai,616,15,1,14500.77,0,0.3,6,0
T3770,U5070,10153.32,Withdrawal,UPI,Android,Hyderabad,1182,8,0,13088.65,0,0.045,3,0
T3771,U9456,18521.36,Transfer,Card,Web,Mumbai,1159,21,0,12701.16,0,0.269,2,0
T3772,U7861,10258.8,Payment,Wallet,iOS,Mumbai,1166,12,0,6679.72,0,0.356,3,0
T3773,U9724,18205.95,Payment,UPI,Android,Hyderabad,1543,17,0,18042.2,0,0.301,2,0
T3774,U7025,12194.33,Payment,UPI,iOS,Bangalore,223,12,0,9686.41,0,0.581,4,0
T3775,U3166,18589.7,Payment,Wallet,Android,Mumbai,1095,9,2,15686.56,0,0.113,2,0
T3776,U6162,24538.4,Withdrawal,Card,iOS,Hyderabad,85,21,3,15709.98,0,0.466,3,1
T3777,U4217,27663.76,Transfer,Card,iOS,Hyderabad,440,9,0,25945.01,0,0.141,3,0
T3778,U4194,16710.92,Withdrawal,UPI,Web,Hyderabad,1355,19,3,17434.28,0,0.44,6,0
T3779,U7212,43922.14,Payment,Wallet,Android,Chennai,488,10,1,28964.01,0,0.335,2,0
T3780,U5136,50000.0,Payment,Card,Web,Delhi,56,3,4,11012.8,0,0.817,5,1
T3781,U6416,12212.14,Payment,NetBanking,Web,Mumbai,788,11,0,7314.28,0,0.261,3,0
T3782,U5249,9171.66,Payment,UPI,iOS,Mumbai,1876,9,0,14262.7,0,0.1,1,0
T3783,U8539,27061.27,Payment,UPI,Android,Bangalore,727,12,2,27339.73,0,0.376,4,0
T3784,U8720,13944.15,Payment,Card,iOS,Delhi,812,14,2,14554.18,0,0.549,1,0
T3785,U3154,7393.83,Transfer,NetBanking,iOS,Mumbai,1515,8,0,5938.54,0,0.241,3,0
T3786,U8296,22258.66,Payment,UPI,Android,Bangalore,1379,11,1,23838.41,0,0.168,2,0
T3787,U3101,19605.03,Transfer,UPI,Android,Delhi,849,9,1,25700.46,0,0.054,4,0
T3788,U5833,33036.26,Payment,NetBanking,Android,Hyderabad,1191,4,1,10591.8,0,0.941,7,1
T3789,U8271,20679.26,Payment,NetBanking,iOS,Delhi,1642,15,2,19608.58,0,0.125,2,0
T3790,U9412,14257.64,Transfer,Wallet,Android,Bangalore,287,7,0,11403.92,0,0.071,6,0
T3791,U5691,11346.65,Transfer,Card,iOS,Bangalore,1721,14,1,10670.21,0,0.542,3,0
T3792,U8952,9331.64,Payment,Card,Android,Delhi,284,19,0,9716.1,0,0.197,3,0
T3793,U7541,30981.3,Withdrawal,UPI,Android,Mumbai,960,15,0,26423.29,0,0.093,3,0
T3794,U5502,2293.59,Payment,NetBanking,Android,Bangalore,1750,19,0,2208.08,1,0.185,1,0
T3795,U3495,8527.85,Transfer,UPI,iOS,Delhi,330,16,0,8800.92,0,0.097,3,0
T3796,U9674,14143.96,Withdrawal,Card,Web,Mumbai,885,11,0,17493.73,0,0.343,3,0
T3797,U5393,4148.14,Transfer,Card,iOS,Hyderabad,1091,16,0,5310.05,0,0.184,1,0
T3798,U3833,26611.46,Withdrawal,NetBanking,Android,Mumbai,1326,9,0,25374.37,0,0.193,2,0
T3799,U6882,13314.58,Payment,NetBanking,Android,Mumbai,1329,21,0,22836.68,0,0.148,3,0
T3800,U5628,18717.21,Transfer,UPI,Android,Delhi,560,19,1,19355.86,0,0.159,4,0
T3801,U7052,28886.46,Payment,NetBanking,iOS,Chennai,1932,11,0,24273.46,1,0.332,3,0
T3802,U1737,8086.36,Transfer,NetBanking,Android,Delhi,1344,8,1,7198.85,0,0.047,3,0
T3803,U5152,17569.42,Transfer,Card,iOS,Bangalore,974,9,1,14449.89,0,0.08,1,0
T3804,U9994,12443.79,Withdrawal,UPI,Android,Bangalore,876,7,1,20970.79,0,0.382,3,0
T3805,U2611,16318.68,Payment,NetBanking,iOS,Chennai,781,14,1,21751.38,0,0.375,2,0
T3806,U3364,15494.16,Payment,Wallet,Android,Delhi,741,9,2,13905.6,0,0.084,2,0
T3807,U7090,35115.6,Payment,UPI,Android,Mumbai,1712,10,1,28438.7,0,0.08,4,0
T3808,U5547,26545.43,Payment,NetBanking,iOS,Delhi,1095,13,0,19389.71,0,0.013,5,0
T3809,U3659,30849.14,Payment,NetBanking,Android,Hyderabad,1749,10,0,28460.91,0,0.373,3,0
T3810,U9322,10849.22,Transfer,Wallet,Android,Bangalore,673,19,2,15501.94,0,0.018,2,0
T3811,U7039,909.84,Payment,UPI,iOS,Delhi,1204,20,0,1604.41,0,0.19,2,0
T3812,U7774,12036.33,Payment,Card,Android,Mumbai,465,7,1,7861.0,0,0.128,2,0
T3813,U9640,9084.58,Payment,NetBanking,Android,Delhi,753,17,1,10499.69,0,0.182,3,0
T3814,U9960,6113.59,Payment,Card,iOS,Delhi,1599,18,1,3806.68,0,0.606,1,0
T3815,U5279,14862.15,Withdrawal,UPI,Android,Hyderabad,1816,12,0,24531.53,0,0.515,2,0
T3816,U4748,15113.9,Withdrawal,Card,Web,Delhi,394,10,1,13638.26,0,0.013,3,0
T3817,U7379,16250.37,Transfer,Card,Android,Hyderabad,26,0,2,3026.53,0,0.959,6,1
T3818,U7550,15345.22,Payment,NetBanking,iOS,Hyderabad,1656,10,2,21765.28,0,0.415,4,0
T3819,U5015,17387.55,Payment,Card,Android,Delhi,765,20,0,11656.33,0,0.364,2,0
T3820,U6489,17741.21,Payment,NetBanking,Android,Hyderabad,1185,17,1,19694.89,0,0.199,1,0
T3821,U2320,20375.59,Withdrawal,Card,Android,Mumbai,512,9,0,26880.44,0,0.045,1,0
T3822,U3664,14968.82,Withdrawal,Wallet,Web,Bangalore,1018,14,0,15075.23,0,0.28,3,0
T3823,U1345,3881.75,Transfer,UPI,iOS,Chennai,1661,11,0,3045.76,0,0.202,2,0
T3824,U8825,1809.33,Payment,UPI,Web,Chennai,556,17,1,1931.17,0,0.327,5,0
T3825,U4309,9076.06,Payment,Card,Android,Hyderabad,1782,17,0,10064.74,0,0.285,2,0
T3826,U5375,26953.24,Payment,UPI,Android,Hyderabad,1503,19,0,26192.32,0,0.17,6,0
T3827,U6714,2307.28,Withdrawal,Wallet,Android,Chennai,766,19,3,2227.74,0,0.26,2,0
T3828,U5343,3041.41,Transfer,NetBanking,Web,Mumbai,1253,10,0,3155.85,1,0.162,1,0
T3829,U8954,6385.64,Transfer,UPI,Android,Chennai,607,7,1,6750.84,0,0.588,3,0
T3830,U4130,18477.2,Payment,Wallet,iOS,Delhi,739,15,1,18516.2,0,0.104,1,0
T3831,U4480,832.22,Withdrawal,Card,iOS,Chennai,1408,20,0,1106.59,0,0.275,5,0
T3832,U4996,22791.31,Transfer,Card,Android,Hyderabad,1605,15,0,20664.97,0,0.037,3,0
T3833,U2000,5587.06,Payment,UPI,Android,Mumbai,1071,15,3,3735.59,0,0.295,3,0
T3834,U5265,18499.38,Payment,NetBanking,iOS,Chennai,1029,10,1,24631.65,0,0.376,2,0
T3835,U8401,7482.38,Transfer,Card,Web,Delhi,1283,16,0,7058.01,0,0.134,4,0
T3836,U1737,10055.86,Withdrawal,UPI,Android,Bangalore,1997,11,3,8623.84,0,0.187,2,0
T3837,U4079,12277.78,Withdrawal,Card,Android,Mumbai,1933,14,0,14408.91,0,0.102,2,0
T3838,U4316,20751.57,Payment,NetBanking,iOS,Hyderabad,706,13,0,27592.45,0,0.137,3,0
T3839,U5367,31950.9,Transfer,NetBanking,iOS,Mumbai,1525,20,1,24873.03,0,0.177,1,0
T3840,U9392,18743.21,Withdrawal,Card,iOS,Delhi,593,8,0,22759.4,0,0.14,8,0
T3841,U7897,4797.22,Payment,UPI,Android,Bangalore,524,20,1,5200.21,1,0.096,1,0
T3842,U4696,22310.53,Payment,UPI,Android,Mumbai,1174,7,1,16108.94,0,0.154,2,0
T3843,U4795,4558.68,Transfer,Wallet,iOS,Hyderabad,1860,20,2,6149.14,0,0.333,2,0
T3844,U1237,26193.54,Withdrawal,UPI,iOS,Bangalore,975,19,0,21416.94,0,0.207,2,0
T3845,U2481,5663.86,Transfer,NetBanking,Android,Chennai,1426,8,2,6301.05,0,0.337,3,0
T3846,U6483,7992.73,Payment,UPI,iOS,Delhi,1090,14,1,11697.71,1,0.314,2,0
T3847,U8394,20034.81,Withdrawal,UPI,iOS,Bangalore,544,11,1,21863.26,0,0.084,1,0
T3848,U5828,22467.73,Transfer,Wallet,iOS,Delhi,629,17,0,14061.22,0,0.135,1,0
T3849,U3462,20819.63,Payment,Wallet,Android,Hyderabad,343,16,1,13845.22,0,0.261,3,0
T3850,U2262,4319.07,Transfer,UPI,iOS,Bangalore,1239,13,1,3749.25,0,0.111,3,0
T3851,U9534,2205.18,Payment,Card,Web,Chennai,1247,15,0,1977.66,0,0.26,6,0
T3852,U6345,49461.66,Payment,Wallet,Web,Delhi,10,1,3,18885.25,0,0.889,4,1
T3853,U8136,11207.46,Payment,Card,iOS,Delhi,846,18,3,15065.31,0,0.259,2,0
T3854,U5621,22753.33,Withdrawal,UPI,iOS,Bangalore,517,13,3,26092.41,0,0.047,1,0
T3855,U3761,15711.2,Transfer,Card,Android,Mumbai,684,15,0,19443.57,0,0.243,2,0
T3856,U4026,13629.65,Payment,Card,Android,Hyderabad,1109,21,1,16155.63,0,0.37,2,0
T3857,U7395,9453.71,Transfer,Card,iOS,Chennai,1711,19,1,9325.46,0,0.464,2,0
T3858,U7753,20643.23,Payment,Card,Android,Bangalore,1701,15,3,24463.35,0,0.022,4,0
T3859,U3191,35006.25,Transfer,Card,Web,Chennai,1245,9,0,16735.04,0,0.202,2,0
T3860,U6493,11704.05,Transfer,Card,iOS,Bangalore,1678,7,0,12800.22,1,0.256,1,0
T3861,U5205,14906.82,Payment,Card,Android,Chennai,791,15,1,15461.07,0,0.266,5,0
T3862,U3539,22657.94,Withdrawal,Card,Android,Mumbai,1650,11,1,22716.26,0,0.049,4,0
T3863,U4271,4884.77,Payment,Card,iOS,Chennai,435,10,3,6562.86,0,0.232,4,0
T3864,U8946,14878.01,Transfer,Card,Web,Bangalore,1508,13,0,19775.0,0,0.354,2,0
T3865,U4674,34714.97,Payment,Wallet,Android,Delhi,886,13,0,25660.71,0,0.255,5,0
T3866,U3360,28050.05,Payment,NetBanking,iOS,Chennai,491,21,0,29022.92,1,0.173,6,0
T3867,U2880,15431.54,Transfer,Card,Android,Delhi,923,16,1,17510.06,0,0.249,3,0
T3868,U8233,21830.84,Transfer,NetBanking,iOS,Chennai,1029,12,1,20039.12,0,0.454,2,0
T3869,U4852,15214.81,Payment,UPI,Web,Delhi,267,10,0,10841.18,0,0.233,4,0
T3870,U9916,38589.18,Withdrawal,NetBanking,Android,Hyderabad,18,4,2,11966.8,0,0.836,3,1
T3871,U8505,30364.01,Transfer,Card,iOS,Delhi,1353,17,0,25158.82,0,0.052,1,0
T3872,U5285,21880.71,Payment,NetBanking,iOS,Hyderabad,1314,19,0,24176.18,0,0.32,1,0
T3873,U8780,961.97,Payment,UPI,iOS,Hyderabad,556,9,1,987.04,0,0.482,2,0
T3874,U7344,21088.9,Payment,NetBanking,Android,Delhi,647,13,1,29574.07,0,0.102,1,0
T3875,U7358,50000.0,Transfer,UPI,iOS,Delhi,32,22,1,16553.62,0,0.615,4,1
T3876,U1960,32621.4,Transfer,NetBanking,Web,Delhi,1421,17,1,29907.11,0,0.121,6,0
T3877,U3693,21610.08,Payment,UPI,iOS,Hyderabad,1267,18,0,29815.42,0,0.655,4,0
T3878,U9320,12311.93,Payment,Card,iOS,Chennai,883,17,0,15401.74,0,0.151,3,0
T3879,U9269,15994.87,Payment,Wallet,Android,Bangalore,342,8,2,15591.13,0,0.201,2,0
T3880,U2322,18003.25,Payment,NetBanking,Android,Delhi,315,21,1,20433.06,1,0.155,2,0
T3881,U1478,2149.97,Transfer,NetBanking,iOS,Chennai,335,10,1,1528.18,0,0.236,6,0
T3882,U4417,18384.8,Payment,NetBanking,Android,Bangalore,778,14,1,18485.0,0,0.25,3,0
T3883,U7527,10937.02,Payment,UPI,Web,Delhi,1795,17,0,9828.56,0,0.39,2,0
T3884,U9459,481.7,Transfer,NetBanking,Android,Chennai,1217,8,0,404.04,0,0.697,1,0
T3885,U9997,28175.93,Payment,NetBanking,iOS,Delhi,1078,19,0,20324.07,0,0.089,5,0
T3886,U7967,15896.72,Payment,Card,Android,Delhi,724,7,4,19360.81,0,0.204,2,0
T3887,U7667,10925.74,Payment,UPI,Web,Delhi,1496,20,0,7421.01,0,0.301,4,0
T3888,U9896,7917.11,Payment,Card,iOS,Mumbai,532,20,0,7745.59,0,0.075,4,0
T3889,U1850,16376.42,Withdrawal,NetBanking,Android,Bangalore,1570,8,0,25620.46,0,0.092,2,0
T3890,U8086,19774.6,Payment,NetBanking,Android,Delhi,1985,7,1,15419.99,0,0.149,2,0
T3891,U7762,8807.75,Payment,NetBanking,iOS,Hyderabad,946,10,0,11745.6,0,0.239,3,0
T3892,U7128,2586.97,Payment,UPI,Android,Delhi,925,21,0,2390.73,0,0.213,5,0
T3893,U7968,23240.01,Payment,UPI,Android,Chennai,1193,21,1,20698.86,0,0.08,3,0
T3894,U1166,2976.9,Transfer,Card,Web,Bangalore,1950,18,0,3747.09,0,0.139,1,0
T3895,U6038,16750.24,Payment,Card,iOS,Hyderabad,1990,8,1,26802.68,0,0.138,2,0
T3896,U1324,14554.21,Payment,NetBanking,Android,Chennai,1312,9,0,18163.74,0,0.334,2,0
T3897,U1852,6814.01,Payment,Card,Android,Chennai,57,6,3,5893.77,1,0.652,5,1
T3898,U8412,21807.26,Payment,Wallet,iOS,Bangalore,1504,20,0,22118.04,0,0.26,1,0
T3899,U5262,38431.39,Transfer,NetBanking,Android,Mumbai,1040,19,1,29745.93,0,0.674,2,0
T3900,U5791,20642.4,Payment,UPI,Android,Hyderabad,595,17,0,19014.37,0,0.369,3,0
T3901,U8556,2592.98,Transfer,UPI,Android,Chennai,1740,10,0,3227.81,0,0.123,2,0
T3902,U7711,16173.58,Payment,Wallet,Android,Chennai,1378,20,0,19858.88,0,0.428,1,0
T3903,U8942,10019.2,Transfer,Card,iOS,Hyderabad,352,9,0,13705.29,0,0.01,4,0
T3904,U9231,5646.88,Transfer,UPI,iOS,Mumbai,1775,17,2,3618.93,0,0.253,1,0
T3905,U1542,20418.03,Payment,NetBanking,Android,Delhi,1736,9,2,26021.29,0,0.261,2,0
T3906,U2657,2563.41,Payment,NetBanking,iOS,Chennai,295,16,0,2474.68,0,0.213,2,0
T3907,U3106,26219.98,Payment,Card,iOS,Hyderabad,339,7,1,23598.35,1,0.258,2,0
T3908,U4524,1930.79,Payment,Wallet,Android,Hyderabad,1873,14,0,2447.43,0,0.245,3,0
T3909,U3076,34815.64,Transfer,UPI,Android,Chennai,302,10,1,26535.24,1,0.603,3,0
T3910,U4862,21793.04,Transfer,NetBanking,Android,Chennai,1643,17,1,15841.69,0,0.314,3,0
T3911,U2735,23284.54,Payment,Card,iOS,Delhi,1037,17,0,22016.03,0,0.154,3,0
T3912,U1479,21368.46,Payment,Wallet,Web,Hyderabad,935,18,1,15015.84,0,0.201,4,0
T3913,U5079,1563.41,Payment,NetBanking,iOS,Chennai,1903,14,3,1122.69,0,0.332,3,0
T3914,U2532,27790.86,Transfer,Card,Android,Hyderabad,682,8,0,25561.37,0,0.062,1,0
T3915,U8387,15535.89,Payment,Card,Android,Hyderabad,1318,12,1,14888.74,0,0.252,2,0
T3916,U1595,38303.43,Transfer,NetBanking,Android,Hyderabad,1480,18,0,28678.56,0,0.272,5,0
T3917,U5750,11899.71,Payment,NetBanking,Web,Mumbai,734,13,0,14221.01,0,0.285,5,0
T3918,U5390,3587.51,Transfer,Wallet,iOS,Mumbai,1813,16,1,4912.62,0,0.195,1,0
T3919,U9743,13123.0,Transfer,NetBanking,Web,Bangalore,515,12,0,14183.65,0,0.168,1,0
T3920,U7820,9748.23,Payment,Wallet,iOS,Bangalore,1582,12,0,9066.7,0,0.108,5,0
T3921,U7578,25024.9,Transfer,Card,Android,Hyderabad,840,20,1,24638.52,0,0.156,2,0
T3922,U6859,35500.38,Payment,Card,Web,Mumbai,1370,11,3,10661.67,0,0.836,4,1
T3923,U5679,911.3,Transfer,Card,iOS,Hyderabad,473,21,0,777.97,1,0.304,7,0
T3924,U8857,14336.61,Payment,Card,iOS,Chennai,918,14,1,14582.21,0,0.124,1,0
T3925,U3720,25219.09,Payment,Card,Android,Delhi,929,9,0,22525.33,0,0.197,2,0
T3926,U7574,29322.86,Payment,UPI,Web,Hyderabad,591,13,2,20835.87,0,0.229,4,0
T3927,U3844,3960.63,Payment,Card,iOS,Mumbai,906,7,2,5861.63,0,0.27,6,0
T3928,U4859,20088.07,Payment,Card,iOS,Hyderabad,685,11,1,28436.2,1,0.264,2,0
T3929,U5015,13239.8,Payment,Card,iOS,Delhi,1090,21,0,9244.73,0,0.29,4,0
T3930,U3486,19877.94,Payment,NetBanking,iOS,Bangalore,1688,9,0,17799.7,0,0.23,3,0
T3931,U1236,18240.91,Withdrawal,Card,Android,Delhi,1727,7,2,17788.15,0,0.334,4,0
T3932,U7402,12653.6,Payment,NetBanking,iOS,Chennai,648,19,0,11284.41,0,0.244,2,0
T3933,U6890,18159.47,Payment,Wallet,Android,Hyderabad,1072,17,3,21124.4,0,0.109,4,0
T3934,U9517,2241.93,Transfer,UPI,Android,Hyderabad,1706,8,0,2596.71,0,0.303,2,0
T3935,U9015,4620.74,Payment,Card,Android,Bangalore,962,12,0,4184.04,0,0.019,4,0
T3936,U4262,32524.7,Payment,UPI,Web,Mumbai,354,18,0,26230.89,0,0.172,2,0
T3937,U2338,7129.07,Withdrawal,UPI,iOS,Delhi,1780,11,0,8977.43,0,0.027,1,0
